127.0.0.1 - - [04/Jun/2017:21:44:56 -0400] "GET / HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:30 -0400] "GET /eStore/j_spring_security_logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:30 -0400] "GET /eStore/login?logout HTTP/1.1" 200 4217
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:30 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:32 -0400] "GET /eStore/login/ HTTP/1.1" 200 4124
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:32 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:37 -0400] "POST /eStore/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:37 -0400] "GET /eStore/product/productList/ HTTP/1.1" 200 5483
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:37 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:37 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:37 -0400] "GET /eStore/resources/images/9.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:37 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:39 -0400] "GET /eStore/product/viewProduct/8 HTTP/1.1" 200 5216
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:39 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:39 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:40 -0400] "PUT /eStore/rest/cart/add/8 HTTP/1.1" 500 1090
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:42 -0400] "PUT /eStore/rest/cart/add/8 HTTP/1.1" 500 1090
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:45 -0400] "GET /eStore/admin HTTP/1.1" 200 3939
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:45 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:49 -0400] "GET /eStore/product/productList HTTP/1.1" 200 5483
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:49 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:49 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:49 -0400] "GET /eStore/resources/images/9.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:49 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:52 -0400] "GET /eStore/product/viewProduct/7 HTTP/1.1" 200 5219
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:52 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:52 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:53 -0400] "PUT /eStore/rest/cart/add/7 HTTP/1.1" 500 1090
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:55 -0400] "PUT /eStore/rest/cart/add/7 HTTP/1.1" 500 1090
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:56:57 -0400] "GET /eStore/customer/cart HTTP/1.1" 403 1029
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:29 -0400] "GET /eStore/ HTTP/1.1" 200 8050
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:29 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:30 -0400] "GET /eStore/product/productList HTTP/1.1" 200 5483
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:30 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:30 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:30 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:30 -0400] "GET /eStore/resources/images/9.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:32 -0400] "GET /eStore/product/viewProduct/7 HTTP/1.1" 200 5190
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:32 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:32 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:22:00:33 -0400] "PUT /eStore/rest/cart/add/7 HTTP/1.1" 500 1090
